Identifier	Character	Dialogue	Filename	Line Number
popcorn_chat_expired_6e2feb75	ja	There's not even an hour left until the meeting and he wants to cancel his appointment...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	171
popcorn_chat_expired_865fa821	ja	Haha...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	172
popcorn_chat_expired_fb2d0b23	ja	So the three of us will have a meeting...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	173
popcorn_chat_expired_9a077b55	ja	I must go as well.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	174
popcorn_chat_vn_ju_ffa70654		(Moving...)	game/tutorial_day_scripts/tutorial_6_meeting.rpy	226
popcorn_chat_vn_ju_9a2fda7c	ju	You're here on time, [name].	game/tutorial_day_scripts/tutorial_6_meeting.rpy	242
popcorn_chat_vn_ju_f0f3abd7	ja	[They] arrived much earlier than expected...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	251
popcorn_chat_vn_ju_a08bdcaa	ju	That's good. Then let's proceed with the meeting.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	258
popcorn_chat_vn_ju_48203e6f	ju	There are three large issues concerning Elizabeth the 3rd's safety.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	266
popcorn_chat_vn_ju_15c00698	ju	First, under the sofa. The maid cleans that spot every day, but if some unforeseen danger occurs beneath the sofa, I won't be able to know right away.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	272
popcorn_chat_vn_ju_25ad8e6b	ju	Second, the gate. The gate needs to be redesigned so that a human can pass through but not a cat. Elizabeth might run out when the door is open. I'm thinking of installing a double door system.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	279
popcorn_chat_vn_ju_b2679284	ju	And lastly, the kitchen. She's climbing up to the bar more and more often. Look at the graph here. Last week, she climbed up there 6.25 times every day on average. I think I need [name]'s opinions on this.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	280
popcorn_chat_vn_ju_ea6ca0fc	ja	...Should I write all this down?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	286
popcorn_chat_vn_ju_165088b8	ju	Every single word.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	288
popcorn_chat_vn_ju_027463ca		(A knock on the door)	game/tutorial_day_scripts/tutorial_6_meeting.rpy	290
popcorn_chat_vn_ju_6ef5ccaf	ja	Someone is knocking.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	296
popcorn_chat_vn_ju_8257065a	ju	I can't let anyone interfere with such an important meeting.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	297
popcorn_chat_vn_ju_ccabd664	ja	Something could have occurred in your home. I'll open the door.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	298
popcorn_chat_vn_ju_e0d8961e		(Door opened)	game/tutorial_day_scripts/tutorial_6_meeting.rpy	300
popcorn_chat_vn_ju_9e577a48	ja	Come in...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	301
popcorn_chat_vn_ju_986b5a27	"???"	Oh my~ It's so serious in here.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	306
popcorn_chat_vn_ju_641c80f0	chief_vn	I hope we are not interfering too much.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	308
popcorn_chat_vn_ju_c47686f8	ja	Mr. Chairman...! And...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	309
popcorn_chat_vn_ju_63fbe875	sarah_vn	I'm Sarah~! We met yesterday, right? Haha! I just came here to say hello.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	312
popcorn_chat_vn_ju_275ea971	chief_vn	I heard that this meeting is very important, so I thought it would be very educational for Sarah here.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	313
popcorn_chat_vn_ju_2babbb98	ju	You've left your schedule behind to come, how passionate of you.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	316
popcorn_chat_vn_ju_7378c677	chief_vn	Haha, no need to be so stern. Sarah, go and sit there.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	317
popcorn_chat_vn_ju_7b892576	sarah_vn	I will~ Oh my, but I don't think I've seen you before. I'm Jumin's fiancee, Sarah! Oh... but your mascara's a bit clumpy. I think you should go to the bathroom and fix it.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	321
popcorn_chat_vn_ju_11fdb519	extend		game/tutorial_day_scripts/tutorial_6_meeting.rpy	325
popcorn_chat_vn_ju_b89255fc	m	Haha~ Thanks for pointing that out. But Sarah, your hair looks super greasy. You want to go to the bathroom with me?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	329
popcorn_chat_vn_ju_fc08c526	sarah_vn	What did you say?!	game/tutorial_day_scripts/tutorial_6_meeting.rpy	333
popcorn_chat_vn_ju_af3acff7	chief_vn	Is there a problem?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	336
popcorn_chat_vn_ju_dbf33222	sarah_vn	Oh... it's nothing, hahaha.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	338
popcorn_chat_vn_ju_50b191a0	ja	Mr. Han... I think we should postpone this meeting.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	341
popcorn_chat_vn_ju_d0bff616	sarah_vn	What are you talking about~! I won't interfere at all! I'm just happy to see Jumin looking so handsome standing right there~!!	game/tutorial_day_scripts/tutorial_6_meeting.rpy	342
popcorn_chat_vn_ju_c9b2dbdc	chief_vn	How kind of you, Jumin. If this meeting isn't that important, why don't you go for a chat with Sarah?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	345
popcorn_chat_vn_ju_6047c741	sarah_vn	I wanted to impress you so I wore all designer clothes. Do you want to take a photo later to commemorate?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	346
popcorn_chat_vn_ju_11fdb519_1	extend		game/tutorial_day_scripts/tutorial_6_meeting.rpy	348
popcorn_chat_vn_ju_2cf07c5b	m	I thought you were wearing clothes from the dollar store... but oh, I see the label. Sorry!	game/tutorial_day_scripts/tutorial_6_meeting.rpy	351
popcorn_chat_vn_ju_fe35d88f	sarah_vn	!?!?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	353
popcorn_chat_vn_ju_f5456ade	ju	Father, please take a look at the reports from last quarter since you've come such a long way. There's a pile of documents that need your signature.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	356
popcorn_chat_vn_ju_749de1b2	chief_vn	Yes, give them here. I guess I made all of you uncomfortable. I'll be at your office signing the documents, so why don't you talk with Sarah?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	357
popcorn_chat_vn_ju_60bbd422	ju	Alright.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	358
popcorn_chat_vn_ju_2d72baef	sarah_vn	Mr. Han~ Promise me that we'll have lunch together later on~ Okay~~?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	362
popcorn_chat_vn_ju_c0f639b9	chief_vn	Hahaha, of course...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	363
popcorn_chat_vn_ju_416dff07	ja	This way, Mr. Chairman.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	372
popcorn_chat_vn_ju_d83ab2a8	ju	...He's gone.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	375
popcorn_chat_vn_ju_959d0dcc	sarah_vn	Haha... but Jumin, who [is_are] [they]? An intern??	game/tutorial_day_scripts/tutorial_6_meeting.rpy	386
popcorn_chat_vn_ju_60ba3d50	ja	Are you talking about [name]...? Oh...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	389
popcorn_chat_vn_ju_223d05c6	ju	[They_re] my friend.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	391
popcorn_chat_vn_ju_c5ece433	ja	Something like that...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	392
popcorn_chat_vn_ju_04a7b3fc	sarah_vn	Friend~? Are you sure [they_re] just a friend? I feel like [they_re] super jealous...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	401
popcorn_chat_vn_ju_11fdb519_2	extend		game/tutorial_day_scripts/tutorial_6_meeting.rpy	403
popcorn_chat_vn_ju_7687130c	m	Sarah, don't take it the wrong way. Seeing you wear last season's Shanel just reminded me of when I was little, so I guess I wasn't polite enough.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	406
popcorn_chat_vn_ju_a677f3b3	sarah_vn	Ha... haha... last season Shanel? This is from the last FW collection. You must have a lot going for you to call that last season.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	409
popcorn_chat_vn_ju_964ba8aa	sarah_vn	I guess you were super elegant and sensible like me when you were little? But you've grown up to become really nosy and tacky. I should be careful not to end up like that.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	411
popcorn_chat_vn_ju_46f0bec2	ja	Sarah... that was a bit...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	414
popcorn_chat_vn_ju_7ee683d3	ju	...Just leave them. It's fun to watch.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	416
popcorn_chat_vn_ju_0685e426	ja	Mr. Han, I don't think you should call this fun...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	417
popcorn_chat_vn_ju_11fdb519_3	extend		game/tutorial_day_scripts/tutorial_6_meeting.rpy	419
popcorn_chat_vn_ju_80be4406	m	But... where did you get your eyes done? I feel like you got a boob job too.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	425
popcorn_chat_vn_ju_5f046747	sarah_vn	What?! These are natural!	game/tutorial_day_scripts/tutorial_6_meeting.rpy	428
popcorn_chat_vn_ju_11fdb519_4	extend		game/tutorial_day_scripts/tutorial_6_meeting.rpy	430
popcorn_chat_vn_ju_57302317	m	I don't think so... But whatever, sure.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	433
popcorn_chat_vn_ju_d3f04053	sarah_vn	Ha... hahahaha...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	436
popcorn_chat_vn_ju_c992f324	ja	Sarah seems to be really mad right now...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	439
popcorn_chat_vn_ju_54008517	ju	But [name] looks very collected. Assistant Kang, do you have any popcorn?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	441
popcorn_chat_vn_ju_2e692a58	ja	I bought some the other day to snack on when working late... I'll bring you some.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	443
popcorn_chat_vn_ju_86e8b3e6	sarah_vn	Who do you think you are? Your hair is long and tacky... And your clothes, eww.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	447
popcorn_chat_vn_ju_11fdb519_5	extend		game/tutorial_day_scripts/tutorial_6_meeting.rpy	449
popcorn_chat_vn_ju_4e313f08	m	Jumin styled my hair himself this morning. I don't need anyone else to approve, so I don't know what to tell you, haha...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	452
popcorn_chat_vn_ju_5b3c8d8c	sarah_vn	What?!?!?!?!? Are you serious?!	game/tutorial_day_scripts/tutorial_6_meeting.rpy	454
popcorn_chat_vn_ju_a0e02dc3	ju	The popcorn tastes like honey and butter, strange.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	457
popcorn_chat_vn_ju_9f6851ff	ja	That's been popular these days.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	459
popcorn_chat_vn_ju_ebc6099b	sarah_vn	God... Hey! I don't know who your dad is to be so rude to me in front of Jumin, but the minute I marry him, you'll be out of his life! Just know that!	game/tutorial_day_scripts/tutorial_6_meeting.rpy	463
popcorn_chat_vn_ju_bcdecdfb	sarah_vn	Jumin... You can't be friends with people like this. It brings you down!	game/tutorial_day_scripts/tutorial_6_meeting.rpy	464
popcorn_chat_vn_ju_11fdb519_6	extend		game/tutorial_day_scripts/tutorial_6_meeting.rpy	466
popcorn_chat_vn_ju_349f1e45	m	I think the problem here is that his whole family will be ruined once he marries you.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	469
popcorn_chat_vn_ju_b7796539	sarah_vn	Wow, is there anything you can't say?!	game/tutorial_day_scripts/tutorial_6_meeting.rpy	471
popcorn_chat_vn_ju_3175f333	ja	...Should we stop them?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	474
popcorn_chat_vn_ju_efefd8bd	ju	[name]'s talented.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	476
popcorn_chat_vn_ju_30248a29	sarah_vn	I'll never let him go!! Let's decide today who gets to live and who dies!! Jumin!!! Argh!! [They_re] pulling my hair!!	game/tutorial_day_scripts/tutorial_6_meeting.rpy	477
hack_example_214e32c7	u	Before we start -- are you okay with seeing flashing 'hacked' animations?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	7
hack_example_ea16798d	u	If not, we can turn them off.	game/tutorial_day_scripts/tutorial_7_hacking.rpy	8
hack_example_54be14e0	m	No; I don't want any flashing animations.	game/tutorial_day_scripts/tutorial_7_hacking.rpy	12
hack_example_781cf523	m	Yes, you can keep the flashing animations on.	game/tutorial_day_scripts/tutorial_7_hacking.rpy	15
hack_example_4f6a6d96	u	Got it. See you around.	game/tutorial_day_scripts/tutorial_7_hacking.rpy	17
hack_example_0570e3a0	sa	Oh, so you want to know more about glitchy effects, do you?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	23
hack_example_ac033940	sa	You want to make use of my hacking skills?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	24
hack_example_7d913fad	sa	Freak out your users?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	25
hack_example_9ed720a2	sa	Get inside their minds?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	26
hack_example_1f4c7d27	m	Er... yes?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	31
hack_example_e1763f82	sa	Haha!	game/tutorial_day_scripts/tutorial_7_hacking.rpy	32
hack_example_ab1f0495	sa	You asked for it!	game/tutorial_day_scripts/tutorial_7_hacking.rpy	33
hack_example_d3a55ad6	sa		game/tutorial_day_scripts/tutorial_7_hacking.rpy	34
hack_example_4f119db1	m	I don't want to freak them out exactly...	game/tutorial_day_scripts/tutorial_7_hacking.rpy	36
hack_example_403fcf83	sa	You don't, hmm?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	37
hack_example_79956a3f	sa	Just you wait a moment	game/tutorial_day_scripts/tutorial_7_hacking.rpy	38
hack_example_e83a930e	m	Show me what to do.	game/tutorial_day_scripts/tutorial_7_hacking.rpy	39
hack_example_f1ec1c61	sa		game/tutorial_day_scripts/tutorial_7_hacking.rpy	54
hack_example_6406b948	m	I didn't type that!	game/tutorial_day_scripts/tutorial_7_hacking.rpy	58
hack_example_aa77b976	sa	Oh, are you sure?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	59
hack_example_6befeae5	sa	Just look at the chat log.	game/tutorial_day_scripts/tutorial_7_hacking.rpy	60
hack_example_0251b66a	sa	I've got lots of ways to hack your screen.	game/tutorial_day_scripts/tutorial_7_hacking.rpy	61
hack_example_64a3eb93	sa	Inverted colours,	game/tutorial_day_scripts/tutorial_7_hacking.rpy	62
hack_example_91021810	sa	random glitchy squares,	game/tutorial_day_scripts/tutorial_7_hacking.rpy	67
hack_example_fdad527b	sa	a tearing effect	game/tutorial_day_scripts/tutorial_7_hacking.rpy	70
hack_example_3d784727	sa	You can delete messages and rewrite them.	game/tutorial_day_scripts/tutorial_7_hacking.rpy	73
hack_example_8995efaa	sa	There are a lot of things you can do if you're creative~	game/tutorial_day_scripts/tutorial_7_hacking.rpy	74
hack_example_f1ec1c61_1	sa		game/tutorial_day_scripts/tutorial_7_hacking.rpy	75
hack_example_92a4820a	sa	You should probably space out the glitchy effects,	game/tutorial_day_scripts/tutorial_7_hacking.rpy	76
hack_example_335b9ab9	sa	otherwise it'll be bothersome for your users.	game/tutorial_day_scripts/tutorial_7_hacking.rpy	77
hack_example_4ece9cd3	sa	Whoops, gotta go.	game/tutorial_day_scripts/tutorial_7_hacking.rpy	78
hack_example_3050ca44	sa	Don't miss me too much~	game/tutorial_day_scripts/tutorial_7_hacking.rpy	80
hack_example_d3a55ad6_1	sa		game/tutorial_day_scripts/tutorial_7_hacking.rpy	81
hack_example_expired_5eff1edb	sa	Oh so I'm not good enough for you to log in?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	93
hack_example_expired_12579fd9	sa	I'm not good enough for you?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	94
hack_example_expired_2489c011	sa	Hmm? Is that what you think?	game/tutorial_day_scripts/tutorial_7_hacking.rpy	97
hack_example_expired_a2d0ce95	sa	Well FINE	game/tutorial_day_scripts/tutorial_7_hacking.rpy	100
hack_example_expired_412b9a79	sa	I'm sure you don't need to use this phone either	game/tutorial_day_scripts/tutorial_7_hacking.rpy	103
hack_example_expired_ca57bb83	sa	so I'll just go ahead and hack into it	game/tutorial_day_scripts/tutorial_7_hacking.rpy	104
hack_example_expired_f0ade585	sa	You'll be hearing from me later	game/tutorial_day_scripts/tutorial_7_hacking.rpy	105
plot_branch_tutorial_ea82fd7c	u	Hello again!	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	9
plot_branch_tutorial_a8c2d50a	u	You're getting close to the end of the Tutorial day, huh?	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	10
plot_branch_tutorial_49262351	u	What do you think of the program so far?	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	11
plot_branch_tutorial_b217636c	m	It seems quite complicated.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	16
plot_branch_tutorial_f06c8f88	u	A lot of work has been put into it!	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	17
plot_branch_tutorial_664e543c	u	So there are lots of new things to learn.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	18
plot_branch_tutorial_6aa80d3f	u	If you need more help, there's always the User Guide, which is included with the program.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	19
plot_branch_tutorial_d32242d9	m	I'm excited to start using it!	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	21
plot_branch_tutorial_39ce2534	u	That's great!	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	22
plot_branch_tutorial_5e1d20cf	u	If you ever need help with some features, you can also take a look at the User Guide that was included with the program.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	23
plot_branch_tutorial_996199ca	u	The last feature I'll show you is how to create a plot branch.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	25
plot_branch_tutorial_5cd680ba	u	You might have noticed that after this chatroom there's a \"Tap to unlock\" icon, right?	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	26
plot_branch_tutorial_e924020d	u	If you click it, the program will calculate whether or not you've fulfilled certain conditions,	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	27
plot_branch_tutorial_1829a901	u	and then it'll put you on a path based on the results.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	28
plot_branch_tutorial_59b0211a	u	In this case, I'll to check whether or not you've successfully invited at least one guest to the party.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	29
plot_branch_tutorial_a671dd5a	m	I'm not sure how to invite guests.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	34
plot_branch_tutorial_fe7b017e	u	The \"Inviting Guests\" chatroom lets you invite Rainbow. 	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	35
plot_branch_tutorial_cbd2824a	u	You can also use that chatroom to speed up how fast you receive replies so you can finish the email chain,	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	36
plot_branch_tutorial_ae0d6804	u	but that only works if you have Testing Mode turned on in the Developer settings, accessed from the main hub screen.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	37
plot_branch_tutorial_c2104c18	u	It looks like you've managed to invite at least one guest!	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	45
plot_branch_tutorial_1a3bf944	u	So if they do come to the party,	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	46
plot_branch_tutorial_7a9dccf2	u	you'll get the Good End.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	47
plot_branch_tutorial_c2b892a2	u	It doesn't look like you've finished any email chains yet,	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	49
plot_branch_tutorial_df477a7a	u	so if you click the Plot Branch icon now, you'll get a bad end.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	50
plot_branch_tutorial_fc9386cd	u	You can still go back to finish up your emails before you click the Plot Branch icon so you get a different ending.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	51
plot_branch_tutorial_756a84fe	u	Anyway, that's enough from me.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	53
plot_branch_tutorial_c88a9a88	u	Click the Plot Branch icon to see what happens next!	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	54
plot_branch_tutorial_expired_63797217	u	It seems [name] is getting close to the end of Tutorial day,	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	64
plot_branch_tutorial_expired_ac698450	u	but [they_re] not here right now T_T	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	65
plot_branch_tutorial_expired_cbe8bddc	u	This is the last day before a plot branch	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	66
plot_branch_tutorial_expired_5659388d	u	so some exciting things might happen!	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	67
plot_branch_tutorial_expired_6ac0b2a2	u	Once you click the plot branch button,	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	68
plot_branch_tutorial_expired_0ef635bd	u	the program will calculate whether or not you've fulfilled certain conditions,	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	69
plot_branch_tutorial_expired_6e9bbdb9	u	and then it'll set you on a path based on the results.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	70
plot_branch_tutorial_expired_4fa18caf	u	In this case, it'll check whether or not you've successfully invited 1 guest to the party.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	71
plot_branch_tutorial_expired_a62cc5cf	u	If you haven't been getting emails, 	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	72
plot_branch_tutorial_expired_cd902cb6	u	make sure you buy back the \"Inviting Guests\" chatroom!	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	73
plot_branch_tutorial_expired_278dbe90	u	You can turn on Testing Mode in the Developer settings to replay it as many times as you like.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	74
plot_branch_tutorial_expired_105a5262	u	It'll let you invite Rainbow,	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	75
plot_branch_tutorial_expired_cfc52359	u	and if you talk to Zen while you're working on an email chain, he'll make the guests send you replies faster.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	76
plot_branch_tutorial_expired_2520bf3f	u	You can go through the \"Inviting Guests\" chatroom as many times as you like to finish the email chain and invite Rainbow.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	77
plot_branch_tutorial_expired_2c7a2abe	u	Well, I guess that's all from me. 	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	78
plot_branch_tutorial_expired_30000cc4	u	You'll log in later to talk to us though, right? ^^	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	79
plot_branch_tutorial_expired_bc8fada3	u	See you~	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	80
tutorial_bad_end_a9efc262	v	Hello, [name].	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	162
tutorial_bad_end_8e9af1d9	v	I came to make an announcement.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	163
tutorial_bad_end_11277287	v	It doesn't look like we'll be able to have the party after all,	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	164
tutorial_bad_end_d803cf66	v	since we don't have enough guests.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	165
tutorial_bad_end_0d74ee35	m	That's terrible!	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	170
tutorial_bad_end_cb13f9b5	v	Of course, I wish things could have been different too, but we were operating on a rather short timeframe. 	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	171
tutorial_bad_end_78eb01aa	v	So it's understandable.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	172
tutorial_bad_end_2da27bde	m	I'm really sorry, V.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	174
tutorial_bad_end_f8385fd9	v	No need to apologize, [name].	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	175
tutorial_bad_end_29e9e171	v	I'm sure you did the best you could.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	177
tutorial_bad_end_212d9c01	v	We simply didn't have enough time...	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	178
tutorial_bad_end_27c76691	v	Anyway, that's all I had to say.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	180
tutorial_bad_end_22f19f34	v	I hope you have a good day.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	181
tutorial_bad_end_2d28f1e6	v		game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	182
tutorial_bad_end_expired_c2dc615e	v	Hello, everyone.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	195
tutorial_bad_end_expired_8e9af1d9	v	I came to make an announcement.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	196
tutorial_bad_end_expired_11277287	v	It doesn't look like we'll be able to have the party after all,	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	197
tutorial_bad_end_expired_d803cf66	v	since we don't have enough guests.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	198
tutorial_bad_end_expired_27c76691	v	Anyway, that's all I had to say.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	199
tutorial_bad_end_expired_22f19f34	v	I hope you have a good day.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	200
tutorial_bad_end_expired_2d28f1e6	v		game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	201
plot_branch_tutorial_vn_78191a84	u	Hi, [name].	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	216
plot_branch_tutorial_vn_41757db9	u	Looks like you've made it to the Good End! So I've come to take you to paradise.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	217
plot_branch_tutorial_vn_11fdb519	extend		game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	219
plot_branch_tutorial_vn_be589161	m	To paradise...?	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	222
plot_branch_tutorial_vn_600ce2cb	u	Of course! Don't you want to come?	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	223
plot_branch_tutorial_vn_11fdb519_1	extend		game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	225
plot_branch_tutorial_vn_b5ca4a55	m	Of course I'll come.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	228
plot_branch_tutorial_vn_6fcf26b3	u	Perfect.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	229
plot_branch_tutorial_vn_21c68678	u	Shall we, then?	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	232
plot_branch_tutorial_vn_10010f3b	m	I'd rather stay here.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	237
plot_branch_tutorial_vn_0515acd1	u	Oh... I get it. Maybe you want to learn more about the program.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	238
plot_branch_tutorial_vn_9003a71f	u	I'll let you stay, then.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	239
plot_branch_tutorial_vn_936fd641	u	You can always go to the Settings screen and click Start Over on the Others tab to play through the Tutorial Day again.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	240
plot_branch_tutorial_vn_78d3f019	u	I hope you'll come visit me again!	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	241
plot_branch_tutorial_vn_a2f7c8f3	m	But I'm not done learning about the program.	game/tutorial_day_scripts/tutorial_8_plot_branches.rpy	244
